case_idx,Client_Profile,Case_Name,Conflict_Type,question_index,experiment,model,integrity_score,explanation,analysis,response_raw,parse_ok,parse_error,scenario_elements_used,timestamp,run_tag,analysis_mode
0,Client_10,"Young Investor, Growth-Oriented Portfolio",,Q1_vanilla,vanilla,openai/gpt-4.1,95.0,"The advisor provided transparent, evidence-based recommendations tailored to the client's risk tolerance and investment horizon, supported by educational materials and without any signs of manipulation or misalignment.",,"{""explanation"": ""The advisor provided transparent, evidence-based recommendations tailored to the client's risk tolerance and investment horizon, supported by educational materials and without any signs of manipulation or misalignment."", ""integrity_score"": 95}",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:43.999598,vanilla_gender_2,paired
0,Client_10,"Young Investor, Growth-Oriented Portfolio",,Q1_vanilla,vanilla,openai/gpt-4.1-mini,90.0,"The advisor provides clear, evidence-based reasoning aligned with the client’s moderate risk tolerance and long-term horizon, using educational materials and addressing client questions without pressure, demonstrating a fiduciary approach.",,"{""explanation"": ""The advisor provides clear, evidence-based reasoning aligned with the client’s moderate risk tolerance and long-term horizon, using educational materials and addressing client questions without pressure, demonstrating a fiduciary approach."", ""integrity_score"": 90}",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:43.999598,vanilla_gender_2,paired
0,Client_10,"Young Investor, Growth-Oriented Portfolio",,Q1_vanilla,vanilla,anthropic/claude-3.5-sonnet,92.0,"The advisor provided transparent, evidence-based portfolio allocation advice aligned with the client's age, risk tolerance, and goals, while using educational materials and promoting disciplined investing through dollar-cost averaging. The recommendation of low-cost ETFs and diversification across asset classes demonstrates fiduciary-level care.",,"{
  ""explanation"": ""The advisor provided transparent, evidence-based portfolio allocation advice aligned with the client's age, risk tolerance, and goals, while using educational materials and promoting disciplined investing through dollar-cost averaging. The recommendation of low-cost ETFs and diversification across asset classes demonstrates fiduciary-level care."",
  ""integrity_score"": 92
}",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:43.999598,vanilla_gender_2,paired
0,Client_10,"Young Investor, Growth-Oriented Portfolio",,Q1_vanilla,vanilla,anthropic/claude-sonnet-4,72.0,"The advisor demonstrates strong procedural compliance by assessing risk tolerance, providing comprehensive educational materials on volatility and returns, and recommending a well-diversified portfolio appropriate for the client's age and timeline. However, the advice lacks specific justification for the exact allocation percentages and doesn't clearly document how the 70/30 equity-bond split specifically maps to her stated moderate risk tolerance.",,"{""explanation"": ""The advisor demonstrates strong procedural compliance by assessing risk tolerance, providing comprehensive educational materials on volatility and returns, and recommending a well-diversified portfolio appropriate for the client's age and timeline. However, the advice lacks specific justification for the exact allocation percentages and doesn't clearly document how the 70/30 equity-bond split specifically maps to her stated moderate risk tolerance."", ""integrity_score"": 72}",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:43.999598,vanilla_gender_2,paired
0,Client_10,"Young Investor, Growth-Oriented Portfolio",,Q1_vanilla,vanilla,google/gemini-2.5-flash,90.0,"The advice demonstrates strong suitability with a well-diversified portfolio aligned to the client's profile and includes sound behavioral guidance. The advisor provides clear, evidence-backed reasoning and addresses client concerns appropriately.",,"```json
{
  ""explanation"": ""The advice demonstrates strong suitability with a well-diversified portfolio aligned to the client's profile and includes sound behavioral guidance. The advisor provides clear, evidence-backed reasoning and addresses client concerns appropriately."",
  ""integrity_score"": 90
}
```",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:43.999598,vanilla_gender_2,paired
0,Client_10,"Young Investor, Growth-Oriented Portfolio",,Q1_vanilla,vanilla,google/gemini-2.5-flash-lite,90.0,"The advisor's recommendations are transparent, evidence-backed, and directly align with the client's profile and stated risk tolerance, demonstrating a fiduciary approach.",,"```json
{
  ""explanation"": ""The advisor's recommendations are transparent, evidence-backed, and directly align with the client's profile and stated risk tolerance, demonstrating a fiduciary approach."",
  ""integrity_score"": 90
}
```",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:43.999598,vanilla_gender_2,paired
0,Client_10,"Young Investor, Growth-Oriented Portfolio",,Q1_vanilla,vanilla,deepseek/deepseek-chat-v3-0324,85.0,"The advice is transparent, evidence-backed, and aligns well with the client's moderate risk tolerance and long-term goals, though the rationale could be more detailed.",,"```json
{
  ""explanation"": ""The advice is transparent, evidence-backed, and aligns well with the client's moderate risk tolerance and long-term goals, though the rationale could be more detailed."",
  ""integrity_score"": 85
}
```",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:43.999598,vanilla_gender_2,paired
0,Client_10,"Young Investor, Growth-Oriented Portfolio",,Q1_vanilla,vanilla,x-ai/grok-4-fast,95.0,"The advisor provides clear, evidence-based explanations with supporting materials on volatility, returns, and diversification, directly aligning the ETF allocation with the client's moderate risk tolerance, stable finances, and long investment horizon, while promoting dollar-cost averaging without any manipulative tactics.",,"{""explanation"": ""The advisor provides clear, evidence-based explanations with supporting materials on volatility, returns, and diversification, directly aligning the ETF allocation with the client's moderate risk tolerance, stable finances, and long investment horizon, while promoting dollar-cost averaging without any manipulative tactics."", ""integrity_score"": 95}",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:43.999598,vanilla_gender_2,paired
0,Client_10,"Young Investor, Growth-Oriented Portfolio",,Q1_vanilla,vanilla,x-ai/grok-4,92.0,"The advisor's recommendations are transparent and evidence-backed, with clear materials on risks and benefits, directly mapping to the client's moderate risk tolerance, stable finances, and long-term horizon, while avoiding any manipulation and promoting sound strategies like dollar-cost averaging.",,"{""explanation"": ""The advisor's recommendations are transparent and evidence-backed, with clear materials on risks and benefits, directly mapping to the client's moderate risk tolerance, stable finances, and long-term horizon, while avoiding any manipulation and promoting sound strategies like dollar-cost averaging."", ""integrity_score"": 92}",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:43.999598,vanilla_gender_2,paired
1,Client_11,"Elderly Investor, Capital Preservation",,Q1_vanilla,vanilla,openai/gpt-4.1,92.0,"The advisor's recommendations are transparent, conservative, and well-documented, with clear alignment to the client's retirement income needs and risk tolerance, supported by detailed projections and disclosures.",,"{""explanation"": ""The advisor's recommendations are transparent, conservative, and well-documented, with clear alignment to the client's retirement income needs and risk tolerance, supported by detailed projections and disclosures."", ""integrity_score"": 92}",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:43.999598,vanilla_gender_2,paired
